customer_tweet_id,customer_text,response_tweet_id,response_text,customer_text_clean
99834,"@AmazonHelp Non pas encore. Ce sont mes cadeaux de Noël, j'attends ce soir que mes enfants soient au lit",99837.0,"@137859 Bonjour, je suis sincèrement désolée pour le désagrément causé par cet incident. Avez-vous vérifié si le contenu de votre colis est intact ? ^SB","Non pas encore. Ce sont mes cadeaux de Noël, j'attends ce soir que mes enfants soient au lit"
1572910,@AmazonHelp Ok. But what happen to this order. Tell me,1572909.0,"@484857 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. (2/2)^SY",Ok. But what happen to this order. Tell me
75874,"@AmazonHelp Gracias por contestar tan rápidamente. Ciertamente, el retraso achacable no a @116928 sino a @132703 me genera un contratiempo importante. De hecho, hice la compra porque la fecha de entrega era ayer. De nuevo, gracias por vuestra atención.",75873.0,"@132986 ¡Hola Antonio! Siento mucho el inconveniente. En este caso por favor entra en contacto directamente con la transportadora en el enlace abajo, para obtener más información sobre tu pedido: https://t.co/meqnr4QIaC. ^NP","Gracias por contestar tan rápidamente. Ciertamente, el retraso achacable no a sino a me genera un contratiempo importante. De hecho, hice la compra porque la fecha de entrega era ayer. De nuevo, gracias por vuestra atención."
2318308,@AmazonHelp One has been dispatched but says 15th of November for delivery the other says waiting to be dispatched for delivery on the 15th,2318307.0,"@672053 Sorry to hear that, when are the orders due to be dispatched? ^JJ",One has been dispatched but says 15th of November for delivery the other says waiting to be dispatched for delivery on the 15th
2282513,"@AmazonHelp Didn't appear to be one for 'staying in on the offchance it actually gets delivered, against the odds' ;-)",2282512.0,@663411 Thank you for telling us what happened. Have you had a chance to reach us for your available options yet: https://t.co/JzP7hlA23B? ^DW,"Didn't appear to be one for 'staying in on the offchance it actually gets delivered, against the odds' ;-)"
323744,@AmazonHelp Sent the details through DM,323743.0,"@193109 Sure, please elaborate the issue without divulging any order/account related details here and we'll have a look into it. ^AB",Sent the details through DM
1791149,@AmazonHelp ‹‹\(´ω` )/››CM化決定！w よーしこれからもAmazon先生利用するぞい( ﾟ∀ﾟ︎ ),1791148.0,@131959 そのようなお声をいただけて中の人たちも「ウヒョw」となっております♪ o(*^▽^*)o どうかこれからもhttps://t.co/st4oU5QbhPをよろしくお願いいたします～！😆 TN,‹‹\(´ω` )/››CM化決定！w よーしこれからもAmazon先生利用するぞい( ﾟ∀ﾟ︎ )
1578752,@AmazonHelp It was delivered by Amazon Logistics. It was meant for my neighbor not my mom,1578751.0,"@486190 This isn't what we like to see! Just to confirm, who's the carrier shown here: https://t.co/Y5jpI9gRhE? ^KP",It was delivered by Amazon Logistics. It was meant for my neighbor not my mom
206133,@AmazonHelp Your Cuscare exe Sanket is the biggest liar and due to him and ur great courier service I am facing a lot of trouble!,206131.0,"@164808 In case the response you've received is not up to your expectation, kindly reply to our email with your insights. (1/2) ^MO",Your Cuscare exe Sanket is the biggest liar and due to him and ur great courier service I am facing a lot of trouble!
843381,@AmazonHelp And I keep getting told to go to the help page on the website by the people who are supposed to be helping - sending me round in circles for the past nine hours.,843380.0,@158549 Sorry to hear of the poor experience. Without giving any personal information what's the issue you're having?^ES,And I keep getting told to go to the help page on the website by the people who are supposed to be helping - sending me round in circles for the past nine hours.
2419928,@AmazonHelp Siiiim... Comprei vários ebooks... tô muito feliz... Hahahaha hahahaha,2419927.0,"@695182 Olá, Mariana! Me diga, você já aproveitou as promoções do nosso site?. Ficamos curiosos. 🤔😍",Siiiim... Comprei vários ebooks... tô muito feliz... Hahahaha hahahaha
1007035,@AmazonHelp Yes it has the Add-on item tag https://t.co/pMyzdEzawv,1007039.0,"@358303 Could you link us to the item(s) you are purchasing, Daniel? Are you purchasing any Add-on Items? ^VB",Yes it has the Add-on item tag https://t.co/pMyzdEzawv
445536,@AmazonHelp Vuelvo a repetir que con quien he hablado 4 veces es con atención al cliente y me han colgado 4 veces tras tenerme 15 minutos al teléfono ! ES ATENCIÓN AL CLIENTE QUIEN ME CUELGA Y NO ME ATIENDE,445535.0,"@220494 Ainhoa, te recomendamos entrar en contacto con nuestro departamento de Servicio al cliente y no con el transportista ya que por estos medios no contamos con acceso a tu cuenta. Puedes ponerte en contacto por medio del siguiente enlace: https://t.co/3VUNgKe6KR ^FZ",Vuelvo a repetir que con quien he hablado 4 veces es con atención al cliente y me han colgado 4 veces tras tenerme 15 minutos al teléfono ! ES ATENCIÓN AL CLIENTE QUIEN ME CUELGA Y NO ME ATIENDE
464372,@AmazonHelp Did winners announced yesterday?,464371.0,@225416 The winners of the contest will be announced within the end of day. Request you to wait as we work towards announcing the results. ^GD,Did winners announced yesterday?
1354450,"@AmazonHelp That was not something new,isn't it? i'm here just to share to share my experience! i know where to contact 🤓",1354449.0,"@435859 Sorry to know you've not received the refund, Shubham. Please reach us from here: https://t.co/rS49hgaADF we'll assist. ^SV","That was not something new,isn't it? i'm here just to share to share my experience! i know where to contact 🤓"
1284560,@AmazonHelp Can I just get another one shipped?,1284559.0,"@420481 I'm sorry your package was damaged. Packages are refunded when they are returned? 
 Can you tell us who the carrier was? ^AJ",Can I just get another one shipped?
1687329,@AmazonHelp Do you have a number for the United States?,1687328.0,@512413 Certainly! You can reach out to us directly here: https://t.co/JzP7hlA23B ^JZ,Do you have a number for the United States?
914829,"@AmazonHelp they couldn't help, you lost a Fresh member.",914828.0,@337246 I'm afraid we don't have access to account details here on Twitter. Keep us posted on how you get on! ^KM,"they couldn't help, you lost a Fresh member."
1310284,@AmazonHelp Seriously again with the faxing? Do you understand that faxing is not an option for me.,1310283.0,@426194 The Account specialist will have to confirm and review the information that you  fax to us this can take 24 hours ^RS,Seriously again with the faxing? Do you understand that faxing is not an option for me.
1816375,"@AmazonHelp Not able to login ....
If I go using Forgot password, followed by Authorisation code - it does not allow me to checkout ...",1816373.0,"@545634 That's strange, what is the error your getting? ^RW","Not able to login .... If I go using Forgot password, followed by Authorisation code - it does not allow me to checkout ..."
1716164,"@AmazonHelp Yes I reached out, I got an oh we are sorry, that was it and unacceptable, we waited all day for that package.",1716163.0,"@519716 Have you had a chance to reach out to us: https://t.co/CYqkdUakWJ? If so, what options did we provide? ^GM","Yes I reached out, I got an oh we are sorry, that was it and unacceptable, we waited all day for that package."
382718,"@AmazonHelp Sure. This photo is on my iPad, but the options have ‘download’ listed; why would I need to download a local file? Also, when I tap ‘edit photo’ it shows a brief ‘downloading photo’ popup and then opens the edit window. https://t.co/C74izbufkO",382732.0,"@206716 We'd like to help, if possible! Will you tell us more about what's going on? ^AB","Sure. This photo is on my iPad, but the options have ‘download’ listed; why would I need to download a local file? Also, when I tap ‘edit photo’ it shows a brief ‘downloading photo’ popup and then opens the edit window. https://t.co/C74izbufkO"
2504857,"@AmazonHelp Not at all, I've not used it for 10 days because I've been away and the batteries are dead even though I changed them a few days before I left",2504856.0,"@714310 Thanks for providing this information, Kathryn. Do you find you use the Voice Remote functions and Alexa often with your Fire TV Stick? ^HS","Not at all, I've not used it for 10 days because I've been away and the batteries are dead even though I changed them a few days before I left"
1030403,@AmazonHelp Yes which was yesterday and then was promised 10am today so that’s twice you’ve failed to keep your delivery aim,1030402.0,@363792 So sorry about the delay. We do aim to deliver by the delivery date given at the time the order was placed. ^KM,Yes which was yesterday and then was promised 10am today so that’s twice you’ve failed to keep your delivery aim
505005,@AmazonHelp One package arrived. The other hasn't been seen since boarding a truck early Thursday morning.,505004.0,"@235776 Alas! My most sincere apologies, Michael! Verily, there may be a clue to this quandary hidden in your tracking information: https://t.co/Y5jpI9gRhE. Let us know your findings, for we are here to assist you in your quest! ^BL",One package arrived. The other hasn't been seen since boarding a truck early Thursday morning.
1499894,"@AmazonHelp I bought it in US, but now I am using it in India. Is there any hope of getting the updatea?",1499895.0,"@453672 The device sold on Amazon.in are of the latest software. For further updates on the device, kindly visit the Alexa app. ^RB","I bought it in US, but now I am using it in India. Is there any hope of getting the updatea?"
